author,published_date,updated_date,like_count,comment,vader_sentiment
@arthurp-er1yz,2024-01-22 00:37:47+00:00,2024-01-22 00:52:50+00:00,2.0,"HOLY CRAP!! Take it from Him/ the county he reps . &quot; Hit that freakin Nail right on the head&quot;! It is Crystal Clear, the &quot;Hidden Powers&quot; are strongly manipulating the Geo-Pilitical Scape, and have/ are, doing so with a strong emphasis on appeal to the Leftist ideology. We have but to Observe and or, Study, the social welfare of nations which observed socialism and Communism. It is Madness, in how so many are being swayed,to go along with Socialism. Either,  Madness,or, plain ol Lazy and self entitled people. It is extremely obvious, in that the leftists have been destroying our current monetary system: covid, markets manipulations, creation of illegal immigration(with added incentive of free money/food/room n board and cell phones) all while laying off American workers ie., county workers,fed workers,social services, due to immigrant welfare. AFREAKING-MAZING. I guarentee, this incredibly accurate speech, has gone&quot; in n out&quot;, of the ears of 95% of the reps at this forum. &quot;It&#39;s up to the people, to stand up in protest, while still can. Before it&#39;s too late&quot;.( Im saving this speech)",negative
@patkillebrew4110,2024-01-22 00:37:41+00:00,2024-01-22 00:37:41+00:00,0.0,A man speaking Truth 🎉🎉🎉🎉,positive
@joshizposh1995,2024-01-22 00:37:36+00:00,2024-01-22 00:37:36+00:00,0.0,"Is Google buying and shutting down competing products good for consumers or growth? No, regulation is required, a balance of power between private and government is required.",positive
@christineshepherd367,2024-01-22 00:36:44+00:00,2024-01-22 00:36:44+00:00,2.0,LOOK AT ALL THOSE COWARDS IN THERE,neutral
@joshizposh1995,2024-01-22 00:35:28+00:00,2024-01-22 00:35:28+00:00,0.0,"This guy is full of it, who&#39;s backing him? Big oil? Black Rock? All of the above?",positive
@christineshepherd367,2024-01-22 00:33:42+00:00,2024-01-22 00:33:42+00:00,0.0,WHAT AN EXCELLENT SPEECH. HE IS NOT A YES MAN.AND HE IS NOT HAVING IT.,positive
@michaelcurtis3307,2024-01-22 00:32:07+00:00,2024-01-22 00:32:07+00:00,0.0,"WEF is a Socialist, possibly Nazi organization that has a Satanic Agenda against the world.",neutral
@michellecummings185,2024-01-22 00:23:13+00:00,2024-01-22 00:23:13+00:00,0.0,The man is a legend 😎,positive
@franchiseguardian8597,2024-01-22 00:22:50+00:00,2024-01-22 00:22:50+00:00,3.0,"Very well illustrated! The issue here is the new generation are highly influenced, have no contrast to compare as anyone over 35 has, dwindling belief in God (the best construct of behavior goals for good) parental failures among many other reasons. All those who are over 35 must scream loud and bring old trends back loud and clear to provide the comparison needed. God bless the west and get the coercion of socialism out of Govt.",positive
@tommasopittori4292,2024-01-22 00:22:38+00:00,2024-01-22 00:31:09+00:00,3.0,Non regulated capitalism generates monopolies and oligopolies. In the US I have only one ISP provider to chose from and I pay more than 80 dollars for internet. Friends in Europe pay 25 dollars for fast intenet that includes a phone line because they can chose between a lot of providers. How does a monoply benefit consumers?,positive
@terryshepard8063,2024-01-22 00:22:02+00:00,2024-01-22 00:22:02+00:00,1.0,Wake Up America 🙏🇺🇸,neutral
@QuackLikeADuck1,2024-01-22 00:20:50+00:00,2024-01-22 00:20:50+00:00,0.0,So much BS,neutral
@deogratias273,2024-01-22 00:20:08+00:00,2024-01-22 00:20:08+00:00,0.0,Bravo,neutral
@itscflow,2024-01-22 00:19:13+00:00,2024-01-22 00:26:18+00:00,0.0,The problem with capitalism is that it&#39;s a very self-serving system that creates a moral dillemma for government officials and corporations who are more concerned with profit than the well being of the public. Examples like lobbying for certain regulations or companies making products that are designed to fail so you have to repurchase them. Companies paying for information to spread or covered that prevent regulation in there industry because that would hurt profits regardless if those regulations would be better for the consumers. There are some major problems with capitalism and im eager to find solutions imagine we will have less problems as we advance we might be able to hold government&#39;s accountable and our ability to access more information on products and services should make it harder to be nefarious or self serving.,positive
@ExtroLurkerhaz,2024-01-22 00:15:06+00:00,2024-01-22 00:15:06+00:00,4.0,The world is run by money and power. And those who hold it will tighten their grip as much as they can.,neutral
@ExtroLurkerhaz,2024-01-22 00:14:01+00:00,2024-01-22 00:14:01+00:00,0.0,"The socialism he is talking about is the kind where all the negatives of socialism is added to the people, and all the good parts of capitalism is added to the wealthy (non-people). That way the herd is more manageable then it is in a free world.",positive
@7pinky791,2024-01-22 00:10:46+00:00,2024-01-22 00:10:46+00:00,0.0,"We are in post capitalism - Corporate Fascism. The state is controlled by big pharmaceutical, big tech and weapons manufacturers.",negative
@itscflow,2024-01-22 00:09:54+00:00,2024-01-22 00:09:54+00:00,1.0,"I think the problem peoplebhave with capitalism is being confused with a problem of how our government is being lobbied and corporations are basically paying for influence. Also there is no way to hold the government accountable for how they spend our tax dollars or how they alter the monetary supply. Those are the main problems with capitalism, it promotes profiteering and instead of corporations maming products with consumers best interest they are making them as cheap as possible or not effective. Like the pharmaceutical industry for example. The quality of our food is diminishing as companies want to make things last longer and spray extra chemicals on everything despite health concers its all about maming money. It really does creat a moral dilemma on the flip side. Hopefully we can work these problems out of capitalism with our upcoming technologies that will keep people more informed quicker and can hold governments accountable for budgets international funding etc",negative
@lawrencehalpin6611,2024-01-22 00:08:59+00:00,2024-01-22 00:08:59+00:00,7.0,Love it. Please keep sending that message. In Canada we need it desperately. Kind regards.,positive
@curtisburrell8122,2024-01-22 00:08:50+00:00,2024-01-22 00:08:50+00:00,0.0,It’s fake obvious as fuck. But if it were real I still agree…fuck the WEF!!!,negative
@martymarty5711,2024-01-22 00:07:03+00:00,2024-01-22 00:07:03+00:00,0.0,Take that Klaus Schwab,neutral
@garlandlabat4922,2024-01-22 00:06:06+00:00,2024-01-22 00:06:06+00:00,0.0,"American citizens, hear and heed because we are spiraling downward!!",neutral
@itscflow,2024-01-22 00:03:12+00:00,2024-01-22 00:03:12+00:00,1.0,That was actually an awesome speech. I still imagine a time in the future where weve advanced past the problems with capitalism but for now it does seem to be the best eco system and maybe technology will allow us to better regulate the problems with capitalism and fine tune it in the future.,positive
@marthastrayton,2024-01-22 00:02:42+00:00,2024-01-22 00:02:42+00:00,18.0,Wow! Long live Javier Milei!! God bless you!,positive
@phyxion123,2024-01-22 00:01:55+00:00,2024-01-22 00:01:55+00:00,43.0,That ending was epic! &quot;Thank you very much and long live freedom damnit!&quot;,positive
@artgreen6915,2024-01-22 00:01:40+00:00,2024-01-22 00:01:40+00:00,0.0,"The comment rules ask me to be civil and respectful.<br>OK, but the video title is not respectful of anyone&#39;s intelligence. Clearly even within the rhetorical usage of &#39;broke the internet&#39; this is just not true: a ridiculous exaggeration.<br>Coming onto the area of politics, how do we modify corporate behaviour to ensure it isn&#39;t profitable to dump pollution in rivers? We regulate. There is such a thing as externalities in economics.<br>What is the right balance? That debate will run forever. Maybe he is inspired by Argentina&#39;s recent political past and perhaps it would benefit from a fresh approach. I don&#39;t know enough to be sure, time will tell.<br>To argue that government should just be squished? No, I don&#39;t agree: government has emerged in response to deficiencies in life without it.",positive
@eminor498,2024-01-21 23:53:40+00:00,2024-01-21 23:53:40+00:00,0.0,Thanks!,positive
@4Him4u2,2024-01-21 23:52:26+00:00,2024-01-21 23:52:26+00:00,1.0,"His example of the market failure being due to government intrusion is playing out right now in Ford and GM. They have both produced electric vehicles that nobody is buying/wants. They will take a huge loss on this because governments, like California, are setting mandates to go carbon neutral by 2030 that are completely unrealistic. People do not want this, and cannot afford to purchase a new $90,000 EV car to replace a currently perfectly performing gasoline car.",positive
@michaelt1775,2024-01-21 23:51:35+00:00,2024-01-21 23:51:35+00:00,0.0,"President Milei the free world stands with you, 🇺🇸  🇦🇷 🇨🇦🇬🇧🇮🇱🇪🇺",positive
@petermclauchlan8793,2024-01-21 23:51:26+00:00,2024-01-21 23:51:26+00:00,1.0,"No Ai  required ‼️ ... just GOOD OLD ❤ **UNCOMMON , 💞 COMMONSENCE 🤗 ✅️👍✅️👍✅️👍✝️hank ❤️ GOD @ Last ‼️👍🤗🥰😍😊",positive
@p39483,2024-01-21 23:49:59+00:00,2024-01-21 23:49:59+00:00,0.0,This guy is a true American.,positive
@surefuck,2024-01-21 23:49:48+00:00,2024-01-21 23:49:48+00:00,0.0,Who wrote it for him?,neutral
@lynh6081,2024-01-21 23:49:14+00:00,2024-01-21 23:49:14+00:00,0.0,Awesome speech! So glad he was elected for Argentina.,positive
@goldfishi5776,2024-01-21 23:49:03+00:00,2024-01-21 23:49:03+00:00,0.0,NAP is 👑,neutral
@railihietala8131,2024-01-21 23:47:21+00:00,2024-01-21 23:47:21+00:00,7.0,GOD Bless you and give you strenght and protect you❤,positive
@flyingtrixster729,2024-01-21 23:46:55+00:00,2024-01-21 23:46:55+00:00,0.0,Holy fuck he said it,negative
@goldfishi5776,2024-01-21 23:46:06+00:00,2024-01-21 23:46:06+00:00,1.0,Our goal should be to eradicate poverty everywhere except where the individual chooses that life.,negative
@allanyork244,2024-01-21 23:45:28+00:00,2024-01-21 23:45:28+00:00,1.0,Monopoly Corporatism is not free Market Capitalism it is just another form of collectivism to control the masses and is the antithesis of the capitalist system follow it at your peril,negative
@petermclauchlan8793,2024-01-21 23:44:29+00:00,2024-01-21 23:44:29+00:00,1.0,👍BRAVO ! 👍BRAVO ! &amp;  ❤️ BRAVISIMO‼️🤗🥰😍,positive
@TheAndorianWarrior,2024-01-21 23:44:07+00:00,2024-01-21 23:44:07+00:00,28.0,"I&#39;m reminded of something that Tocqueville once said<br><br>&#39;Democracy and socialism have nothing in common but one word; equality. But notice the difference: while democracy seeks equality in liberty, socialism seeks equality in restraint and servitude&#39;<br><br>Yes, very appropriate.",positive
@denisegregory9115,2024-01-21 23:43:52+00:00,2024-01-21 23:43:52+00:00,22.0,"Bravo, bravo...the whole world needs to hear this and embrace the values of life, liberty and the pursuit of happiness thru self determination and not government and corporate rule",positive
@goldfishi5776,2024-01-21 23:42:57+00:00,2024-01-21 23:42:57+00:00,0.0,World Leaders have been subjugated. I do not disagree with his premises.,positive
@onemanfunkband5545,2024-01-21 23:42:12+00:00,2024-01-21 23:42:12+00:00,0.0,Is this real? He keeps on glitching. It. Looks like an AI generated splice edit.,positive
@markhanson8912,2024-01-21 23:41:51+00:00,2024-01-21 23:41:51+00:00,0.0,If the whole world can see what trudeau and Freeland are doing to Canadians then why can&#39;t Canadians see it.,neutral
@michaelwright8920,2024-01-21 23:41:17+00:00,2024-01-21 23:41:17+00:00,0.0,Great insight! I done think that one was submitted for approval beforehand!,positive
@Martin-ds3eo,2024-01-21 23:40:56+00:00,2024-01-21 23:40:56+00:00,0.0,El mejor presidente de la historia de la humanidad lo tiene Argentina.<br>Saludos desde Argentina,neutral
@4Him4u2,2024-01-21 23:40:00+00:00,2024-01-21 23:40:00+00:00,1.0,"What he is saying makes sense to me. The problem is, it doesn’t make sense to the people who want to rule the world and everything and everyone in it.",negative
